Census year,Occupation,Total Weight,multirace,aian,white,hispanic,asian,black
1980,lumberjack,127760.0,0.00031308703819661864,0.013462742642454603,0.8024420788979336,0.048058860363180966,0.005009392611145898,0.13071383844708828
2000,technician,2464796.0,0.01666060801786436,0.005924628245096146,0.7522013992233029,0.0717308856392172,0.06114785970116797,0.09233461917335146
2003,psychologist,189030.0,0.003523250277733693,0.0,0.8933343913664498,0.054345871025763104,0.024953711051155902,0.02384277627889753
1960,waitstaff,1818140.0,0.0013860318787332108,0.002310053131222018,0.9017567404050293,0.023694544974534413,0.008349192031416722,0.06250343757906432
1990,manager,14284297.0,0.00044174382540491843,0.0040023670748374944,0.8718090221730898,0.047323434957982184,0.027599258122398322,0.04882417384628729
2014,typesetter,43346.0,0.0026761408203755826,0.0013611405896737877,0.6994186314769529,0.1237253725833987,0.0442024638951691,0.12861625063442994
2014,nutritionist,115206.0,0.02102321059667031,0.005364303942502995,0.6777511587938129,0.08376299845494159,0.05859937850459177,0.15349894970748051
1940,guard,237728.0,0.0,0.0021411024363979002,0.9401585004711267,0.011172432359671558,0.0,0.04652796473280388
1850,upholsterer,2474.0999999999995,0.0,0.0,1.0,0.0,0.0,0.0
1880,judge,68225.01999999916,0.0,0.0,0.9917083204959118,0.004230852552333491,7.401976576921578e-05,0.003986807185985484
1850,student,43213.32,0.0,0.0,0.9835546076996629,0.016445392300337026,0.0,0.0
2015,draftsperson,187982.0,0.01814003468417189,0.004159972763349683,0.7750156929918822,0.10664318924152312,0.05275505101552276,0.04328605930355034
1910,stereotyper,4811.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,physicist,11994.0,0.010588627647156911,0.0,0.7443721860930466,0.032432883108220775,0.16358179089544772,0.04902451225612806
2005,cook,4567947.0,0.017839742886684107,0.008981934335052486,0.5402803491371506,0.21775493454718278,0.05934416489508307,0.1557988741988469
1880,janitor,10677.979999999998,0.0,0.00048511047969747095,0.7886482274737356,0.0032833925517747747,0.0014038235696264651,0.20617944592516566
2014,instructor,1789849.0,0.021418566594165207,0.0025063566814854214,0.7274803628685995,0.06863763367747783,0.116956793561915,0.06300028661635702
2012,jeweler,126423.0,0.018090062725928037,0.01797932338261234,0.6795519802567571,0.12993679947477912,0.0972133235249915,0.05722851063493194
2005,housekeeper,154690.0,0.018753636304867802,0.004046803283987329,0.6850669080095675,0.08886805869804125,0.054916284181265755,0.14834830952227035
1880,midwife,2878.8600000000006,0.0,0.0,0.6958031998777293,0.008447788360670542,0.0,0.29574901176160007
1910,operator,359213.0,0.0,0.0,0.9589630664814469,0.003070601565088123,0.0,0.03796633195346494
2006,chiropractor,85914.0,0.018576716251134856,0.0024326652233628977,0.8506180599203855,0.03378960355704542,0.07166468794375772,0.022918267104313616
1950,driver,1816045.0,5.2862126213832805e-05,0.0011112059447866104,0.866785239352549,0.017959907381149696,0.0006679349905976999,0.11342285020470308
1900,bartender,91935.32999999814,0.0,0.0,0.9682313643731951,0.006900829093668483,0.0004300849303526816,0.02443772160278365
1860,upholsterer,2616.58,0.0,0.0,1.0,0.0,0.0,0.0
2000,surveyor,136181.0,0.014069510430970546,0.011029438761648101,0.8641807594304639,0.05494158509630565,0.015986077352934697,0.03979262892767713
